Catégorie,Définition Catégorie,Sous-Catégorie,Compte,Définition Sous-Catégorie
Depenses,"Les dépenses représentent les sommes d'argent que l'entreprise utilise pour ses activités, comme le paiement de biens, services ou salaires.

1. Achat de fournitures de bureau pour les employés. 2. Paiement des salaires mensuels des travailleurs. 3. Règlement des factures de services publics comme l'électricité. 4. Achat de matériel informatique pour l'équipe. 5. Frais de marketing pour promouvoir un nouveau produit. 6. Remboursement des frais de déplacement des employés. 7. Paiement des loyers pour les locaux de l'entreprise. 8. Achat de matériel de nettoyage pour les locaux. 9. Coûts d'entretien des équipements et machines. 10. Dons à des œuvres caritatives par l'entreprise. 11. Assurance pour protéger les actifs de l'entreprise. 12. Frais de formation pour le développement des employés. 13. Coûts de recherche et développement pour innover. 14. Services juridiques pour des conseils ou litiges. 15. Achat de logiciels pour gérer la comptabilité.",REMUNERATIONS_DU_PERSONNEL_EXTERIEUR,621000,"Dépenses liées aux rémunérations versées aux prestataires de services externes, consultants, ou toute autre personne travaillant pour l'entreprise de manière indépendante, sans lien de subordination"
Depenses,"Les dépenses représentent les sommes d'argent que dépense une entreprise pour ses opérations, comme les salaires, les fournitures et les services.

1. Salaire des employés pour leur travail. 2. Achat de fournitures de bureau comme du papier et des stylos. 3. Facture d'électricité pour le bureau. 4. Coût de la location d'un local commercial. 5. Dépenses liées à la publicité et au marketing. 6. Achats de matériel informatique pour les employés. 7. Coûts de transport pour livrer des produits. 8. Remboursement des frais de déplacement des employés. 9. Paiement des services d'entretien pour les locaux. 10. Achat de produits nécessaires à la production. 11. Frais de formation pour les employés. 12. Coûts d'assurance pour protéger l'entreprise. 13. Dépenses de recherche et développement pour innover. 14. Achat de mobilier et d'équipement de bureau. 15. Paiement des abonnements à des logiciels ou services en ligne.",RETROCESSIONS_SUR_REMUNERATIONS,622000,"Sommes versées en rétrocession sur les rémunérations, incluant les commissions, parts ou autres rémunérations partagées entre l'entreprise et des partenaires ou des employés externes"
Depenses,"Les dépenses représentent l'argent que dépense une entreprise pour ses activités, comme l'achat de biens ou de services nécessaires à son fonctionnement.

1. Achat de fournitures de bureau comme des stylos et du papier. 2. Paiement des salaires des employés. 3. Facture d'électricité pour le bureau. 4. Coûts de location d'un local commercial. 5. Achat de matériel informatique pour les employés. 6. Dépenses de marketing pour promouvoir un produit. 7. Frais de transport pour livrer des marchandises. 8. Assurance pour protéger l'entreprise contre les risques. 9. Coûts de maintenance d'équipements et de machines. 10. Dépenses de formation pour améliorer les compétences des employés. 11. Achats de logiciels pour gérer les opérations de l'entreprise. 12. Paiement de services de nettoyage pour maintenir les locaux. 13. Frais de télécommunication pour les lignes téléphoniques et Internet. 14. Coûts liés à la recherche et développement de nouveaux produits. 15. Dépenses pour des événements d'entreprise comme des séminaires.",CHARGES_LOCATIVES_ET_DE_COPROPRIETE,614000,"Dépenses liées à la location de locaux, y compris les loyers, charges locatives, et frais associés à la copropriété, comme les frais de gestion, d'entretien et de maintenance des parties communes"
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour son fonctionnement et ses activités. Elles peuvent inclure divers coûts nécessaires à la gestion de l'entreprise.

1. Salaires des employés. 2. Loyer des bureaux. 3. Achats de fournitures de bureau. 4. Factures d'électricité et d'eau. 5. Coûts de marketing et publicité. 6. Dépenses liées aux services en ligne (hébergement, logiciels). 7. Frais de déplacement pour les employés. 8. Entretien et réparations des équipements. 9. Assurance des biens de l'entreprise. 10. Coûts de formation pour les employés. 11. Achats de matériel informatique. 12. Dépenses pour la recherche et le développement. 13. Taxes et impôts à payer. 14. Coûts liés aux services juridiques. 15. Dépenses pour les événements d'entreprise.",PRIMES_D_ASSURANCE,616000,"Dépenses liées aux primes d'assurance payées par l'entreprise pour couvrir divers risques, tels que l'assurance de biens, l'assurance responsabilité civile, ou les assurances santé et prévoyance pour les employés"
Depenses,"Les dépenses représentent les sommes d'argent engagées par une entreprise pour son fonctionnement et ses activités.

1. Achat de fournitures de bureau comme des stylos et du papier. 2. Paiement des salaires des employés. 3. Factures d'électricité et d'eau pour les locaux. 4. Coûts de maintenance des équipements. 5. Frais de marketing pour une campagne publicitaire. 6. Dépenses de déplacement pour des réunions. 7. Achats de matériel informatique. 8. Loyers des bureaux ou des locaux commerciaux. 9. Services professionnels comme la comptabilité ou le conseil. 10. Coûts d'assurance pour protéger l'entreprise. 11. Dépenses liées aux formations des employés. 12. Achats de stocks de produits pour la vente. 13. Frais de télécommunications, y compris les téléphones et Internet. 14. Coûts associés aux événements d'entreprise, comme les séminaires. 15. Dépenses pour des études de marché pour analyser les tendances.",FRAIS_DE_RECEPTION,625100,"Dépenses liées à l'organisation de réceptions, d'événements ou de réunions, incluant les frais de repas, de boissons, de location de salles, et autres dépenses liées à l'accueil des invités dans le cadre d'activités professionnelles."
Depenses,"Les dépenses sont les sommes d'argent qu'une entreprise utilise pour payer divers coûts liés à son fonctionnement.

1. Achat de fournitures de bureau (stylos, papier). 2. Paiement des salaires des employés. 3. Remboursement des frais de déplacement des commerciaux. 4. Paiement des factures d'électricité et d'eau. 5. Achat d'équipement (ordinateurs, imprimantes). 6. Coût des services de nettoyage des locaux. 7. Frais de marketing pour des publicités en ligne. 8. Paiement des loyers pour les locaux de l'entreprise. 9. Dépenses liées à la formation des employés. 10. Coût des matières premières pour la production. 11. Assurance des locaux et des équipements. 12. Frais de transport pour la livraison des produits. 13. Coûts des services de comptabilité. 14. Dépenses pour la maintenance des machines. 15. Coûts pour la recherche et développement de nouveaux produits.",INDEMNITES_KILOMETRIQUES,625110,"Dépenses liées aux indemnités versées aux employés ou aux collaborateurs pour l'utilisation de leur véhicule personnel dans le cadre de leurs missions professionnelles. Cela comprend le remboursement des frais de carburant, d'entretien et d'usure du véhicule"
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour fonctionner et réaliser ses activités. Elles peuvent inclure divers coûts liés aux opérations quotidiennes.

1. Salaires versés aux employés. 2. Achats de fournitures de bureau. 3. Paiement des services publics comme l'électricité et l'eau. 4. Frais de location des locaux. 5. Coûts de maintenance des équipements. 6. Dépenses en marketing et publicité. 7. Achats de matières premières pour la production. 8. Paiement des impôts. 9. Frais de transport pour la livraison des produits. 10. Coûts de formation des employés. 11. Assurance de l'entreprise. 12. Dépenses liées aux technologies de l'information. 13. Honoraires des consultants externes. 14. Coûts de recherche et développement. 15. Dépenses pour des événements d'entreprise.",FRAIS_DE_FORMATION_DU_PERSONNEL,631300,"Dépenses liées à la formation professionnelle du personnel, incluant les frais d'inscription, les coûts des formateurs, les supports pédagogiques, ainsi que les frais de déplacement et d'hébergement pour la formation"
Depenses,"Les dépenses représentent l'argent que dépense une entreprise pour ses opérations, y compris les coûts liés aux biens et services nécessaires à son fonctionnement.

1. Achat de fournitures de bureau comme des stylos et du papier. 2. Paiement des salaires des employés. 3. Facture d'électricité pour le bureau. 4. Coût de la location des locaux. 5. Dépenses pour la publicité et le marketing. 6. Achat de matériel informatique comme des ordinateurs. 7. Coût des services professionnels, comme les avocats ou les comptables. 8. Achat de matières premières pour la production. 9. Frais de transport pour la livraison des produits. 10. Dépenses en recherche et développement pour innover. 11. Coût des assurances pour protéger l'entreprise. 12. Paiement des impôts et taxes. 13. Dépenses pour l'entretien des locaux. 14. Coût de la formation des employés. 15. Achat de logiciels nécessaires au fonctionnement de l'entreprise.",INDEMNITES_DE_DEPART_A_LA_RETRAITE,645800,"Dépenses liées aux indemnités versées aux employés lors de leur départ à la retraite, incluant les primes de départ et les montants destinés à compenser la cessation d'activité professionnelle."
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour son fonctionnement et ses activités. Elles incluent différents types de coûts liés à l'exploitation de l'entreprise.

1. Achat de fournitures de bureau (stylos, papier, etc.).
2. Paiement des salaires des employés.
3. Factures d'électricité et d'eau pour les locaux.
4. Coûts de location de bureaux ou d'équipements.
5. Dépenses pour des services de nettoyage.
6. Achat de matériel informatique (ordinateurs, imprimantes).
7. Coût des matières premières pour la production.
8. Frais de marketing et publicité (affiches, annonces).
9. Déplacements professionnels (billets d'avion, hôtels).
10. Assurance des locaux et des équipements.
11. Honoraires versés à des consultants ou des freelances.
12. Coût des services internet et téléphoniques.
13. Dépenses pour la formation des employés.
14. Achat de véhicules pour les activités de l'entreprise.
15. Paiement des taxes et impôts de l'entreprise.",FRAIS_DE_DEMENAGEMENT,625200,"Dépenses liées au déménagement du personnel ou de l'entreprise, incluant les frais de transport, d'emballage, de manutention, ainsi que les frais associés au réaménagement des locaux."
Depenses,"Les dépenses représentent les sommes d'argent qu'une entreprise utilise pour son fonctionnement et ses activités. Elles incluent tous les coûts liés à l'exploitation de l'entreprise.

1. Achat de fournitures de bureau comme des stylos et du papier. 2. Paiement des salaires des employés. 3. Factures d'électricité pour le bureau. 4. Coût des services de nettoyage des locaux. 5. Dépenses pour la publicité et le marketing. 6. Achat de matériel informatique, comme des ordinateurs. 7. Coûts de location des locaux commerciaux. 8. Frais de déplacement pour des réunions d'affaires. 9. Achat de stocks pour la revente. 10. Paiement des services d'un consultant externe. 11. Dépenses liées aux assurances de l'entreprise. 12. Coûts de formation pour les employés. 13. Dépenses pour des événements d'entreprise, comme des séminaires. 14. Frais de maintenance pour les équipements. 15. Paiement des impôts et taxes liés à l'activité.",FRAIS_DE_MISSION,625300,"Dépenses engagées par les employés ou collaborateurs dans le cadre de leurs missions professionnelles, incluant les frais de déplacement, de logement, de repas et autres coûts nécessaires à l'exécution de leur mission."
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour son fonctionnement et ses activités.

1. Achat de fournitures de bureau pour les employés. 2. Paiement des salaires des employés. 3. Facture d'électricité pour le bureau. 4. Coût de la publicité pour une nouvelle campagne. 5. Achat de matériel informatique. 6. Frais de transport pour livrer des produits. 7. Rénovation des locaux de l'entreprise. 8. Abonnement à un service de logiciels. 9. Paiement des frais de consultation d'un expert. 10. Coût de l'assurance de l'entreprise. 11. Dépenses liées à la recherche et au développement de nouveaux produits. 12. Achat de stocks de produits à revendre. 13. Frais de déplacement pour des réunions d'affaires. 14. Coût d'organisation d'un événement promotionnel. 15. Paiement des taxes et des impôts.",FRAIS_DE_REPRESENTATION,625400,"Dépenses engagées par les employés ou les représentants de l'entreprise dans le cadre de leurs missions professionnelles, incluant les frais de déplacement, d'hébergement, de restauration et autres frais nécessaires à l'accomplissement de la mission"
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour ses opérations, incluant les coûts liés aux biens et services nécessaires à son fonctionnement.

1. Achat de matières premières pour la production. 2. Paiement des salaires des employés. 3. Factures d'électricité et d'eau. 4. Coût des fournitures de bureau. 5. Dépenses liées à la publicité et au marketing. 6. Loyer du local commercial. 7. Services de nettoyage de bureau. 8. Achat de matériel informatique. 9. Paiement des assurances professionnelles. 10. Frais de déplacement pour les affaires. 11. Coût des services de consultation. 12. Réparations et entretien des équipements. 13. Dépenses pour les formations des employés. 14. Achat de logiciels nécessaires à l'activité. 15. Frais de télécommunication et d'internet.",PERTE_SUR_CREANCES_IRRECOUVRABLES,654000,"Dépenses liées aux créances qui ne peuvent plus être recouvrées, incluant les pertes sur les dettes irrécouvrables et les provisions pour créances douteuses."
Depenses,"Les dépenses sont les sommes d'argent que l'entreprise utilise pour acheter des biens ou des services nécessaires à son fonctionnement.

1. Achat de fournitures de bureau comme des stylos et du papier.
2. Paiement des salaires des employés à la fin du mois.
3. Facture d'électricité pour le bureau.
4. Coût de la location d'un local commercial.
5. Dépenses pour la publicité sur les réseaux sociaux.
6. Achat de matériel informatique, comme des ordinateurs.
7. Frais de transport pour livrer des produits aux clients.
8. Coût des services de nettoyage pour les bureaux.
9. Paiement des assurances pour protéger l'entreprise.
10. Dépenses liées à la formation des employés.
11. Achat de produits pour constituer un stock.
12. Paiement des frais juridiques pour des conseils ou des litiges.
13. Coût des abonnements à des logiciels de gestion.
14. Dépenses pour des événements de réseautage ou des salons professionnels.
15. Frais de maintenance pour les équipements de l'entreprise.
16. Achat de matériel de sécurité pour le personnel.
17. Dépenses liées à des études de marché pour mieux comprendre les clients.
18. Coût des services de consultants pour des projets spécifiques.
19. Paiement de l'impôt sur les sociétés.
20. Dépenses pour des mesures écologiques, comme le recyclage.",DOTATIONS_AUX_AMORTISSEMENTS_ET_PROVISIONS,681000,"Dépenses comptabilisées pour les amortissements des immobilisations et les provisions pour risques et charges, représentant la dépréciation des actifs ou les réserves destinées à couvrir des pertes futures ou des obligations"
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour fonctionner et produire des biens ou services. Elles incluent tous les coûts nécessaires à l'activité de l'entreprise.

1. Loyer des bureaux. 2. Salaires des employés. 3. Achats de matières premières. 4. Factures d'électricité. 5. Coûts de marketing et publicité. 6. Entretien et réparations des équipements. 7. Services de nettoyage. 8. Assurance des locaux. 9. Frais de déplacement des employés. 10. Coût des services de télécommunication. 11. Impôts et taxes. 12. Achats de logiciels nécessaires. 13. Frais bancaires et de gestion. 14. Fournitures de bureau. 15. Coûts de formation des employés. 16. Dépenses pour des événements d'entreprise. 17. Coût de la sécurité des locaux. 18. Services de consultant ou d'expertise. 19. Dépenses pour la recherche et le développement. 20. Coût des emballages pour les produits.",CHARGES_EXCEPTIONNELLES_SUR_OPERATIONS_DE_GESTION,671000,"Dépenses exceptionnelles liées à des opérations de gestion non courantes, telles que les pertes sur des ventes d'actifs, les amendes, ou autres charges imprévues qui ne font pas partie des activités normales de l'entreprise."
Depenses,"Les dépenses sont les sommes d'argent que dépense une entreprise pour son fonctionnement et ses activités. Elles comprennent tous les coûts nécessaires pour produire des biens ou services, ainsi que d'autres charges liées à l'opération de l'entreprise.

1. Achat de matières premières pour la fabrication d'un produit.
2. Paiement des salaires des employés.
3. Frais de location d'un local commercial.
4. Coûts des services publics comme l'électricité et l'eau.
5. Dépenses liées à la publicité pour promouvoir un produit.
6. Frais de transport pour livrer des marchandises.
7. Achat de matériel informatique pour le bureau.
8. Coûts de maintenance des équipements et machines.
9. Dépenses pour des formations professionnelles des employés.
10. Achat de fournitures de bureau comme du papier et des stylos.
11. Frais d'assurance pour protéger l'entreprise contre les risques.
12. Coûts de recherche et développement pour innover des produits.
13. Dépenses pour le service client, comme un logiciel de gestion.
14. Frais de conseil pour des experts externes sur des projets spécifiques.
15. Coûts liés à la gestion des déchets et au respect des normes environnementales.",CHARGES_EXCEPTIONNELLES_SUR_OPERATIONS_EN_CAPITAL,675000,"Dépenses exceptionnelles liées à des opérations en capital, telles que les pertes sur la cession d'immobilisations, les amortissements exceptionnels ou d'autres charges liées à des opérations de capital non récurrentes."
Remunerations,"Les rémunérations sont les paiements versés aux employés pour leur travail, incluant salaires, primes et autres compensations.

1. Un employé reçoit un salaire mensuel de 3000 euros pour son travail.
2. Un agent de sécurité perçoit une prime de 200 euros pour heures supplémentaires.
3. Un vendeur touche une commission de 5% sur chaque vente effectuée.
4. Un professeur reçoit une rémunération annuelle de 40 000 euros.
5. Un salarié bénéficie d'une augmentation de salaire après une évaluation annuelle.
6. Un travailleur saisonnier est payé au tarif horaire pour la durée de son contrat.
7. Un cadre reçoit un bonus de performance à la fin de l'année.
8. Un employé touche une rémunération pour un projet spécial qu'il a dirigé.
9. Un stagiaire reçoit une indemnité mensuelle pour ses frais de transport.
10. Un consultant est rémunéré par jour travaillé sur un projet.
11. Un freelance facture ses services à chaque mission réalisée.
12. Un ouvrier reçoit des heures supplémentaires payées à un taux majoré.
13. Un artiste est payé à la pièce pour ses créations.
14. Un professionnel de la santé perçoit un salaire fixe et des primes pour les urgences.
15. Un développeur logiciel reçoit une rémunération sous forme d'actions de l'entreprise en plus de son salaire.",SALAIRES_NETS,641000,"Montant net des salaires payés aux employés après déduction des cotisations sociales, impôts, et autres prélèvements obligatoires."
Remunerations,"Les rémunérations désignent les paiements faits aux employés en échange de leur travail. Cela inclut les salaires, les primes et autres compensations.

1. Salaire mensuel d'un employé dans une entreprise. 2. Bonus de fin d'année pour les employés performants. 3. Indemnité de congés payés pour un salarié. 4. Commission versée à un vendeur pour ses ventes. 5. Rémunération d'un consultant pour un projet spécifique. 6. Salaire horaire d'un employé à temps partiel. 7. Prime d'ancienneté pour un employé ayant plusieurs années d'expérience. 8. Remboursement de frais professionnels en sus du salaire. 9. Salaire d'un stagiaire, même s'il est inférieur au salaire normal. 10. Rémunération d'un freelance pour un service rendu. 11. Allocation de transport versée aux employés. 12. Rémunération d'un salarié durant son congé maternité. 13. Primes de performance pour atteindre des objectifs. 14. Rémunération d'un travailleur temporaire pour un contrat limité. 15. Salaire d'un professeur dans une école privée.",PRELEVEMENT_A_LA_SOURCE,442100,"Montant des impôts sur le revenu ou autres prélèvements fiscaux directement déduits des salaires des employés avant leur versement, et transférés à l'administration fiscale"
Remunerations,"Les rémunérations désignent les paiements faits aux employés pour leur travail, incluant salaires, primes et autres compensations.

1. Un employé reçoit un salaire mensuel pour son poste de développeur. 2. Une entreprise verse une prime de fin d'année à ses employés. 3. Un travailleur indépendant facture son client pour des services rendus. 4. Un employé reçoit une augmentation de salaire après une évaluation de performance. 5. Une société offre des avantages en nature comme une voiture de fonction. 6. Les employés reçoivent des commissions sur les ventes qu'ils réalisent. 7. Un stagiaire est rémunéré pour son temps passé dans l'entreprise. 8. Une entreprise offre des actions à ses employés comme forme de rémunération. 9. Un salarié reçoit une prime d'assiduité pour sa présence régulière. 10. Un consultant est payé à l'heure pour des conseils fournis. 11. Les employés bénéficient d'un remboursement de frais professionnels. 12. Une entreprise propose des heures supplémentaires rémunérées. 13. Un enseignant reçoit un salaire pour ses cours dispensés. 14. Un freelance perçoit un paiement pour un projet terminé. 15. Une société offre une prime de parrainage pour chaque nouvel employé recruté.",COTISATIONS_SOCIALES,645000,"Dépenses liées aux contributions sociales obligatoires à payer par l'employeur pour la couverture des risques sociaux des employés, incluant les cotisations pour la sécurité sociale, l'assurance chômage, et la retraite."
Remunerations,"Les rémunérations représentent les compensations financières versées aux employés pour leur travail, incluant les salaires, les primes et les avantages.

1. Un employé reçoit un salaire mensuel pour son travail de bureau.
2. Un vendeur perçoit des commissions sur ses ventes en plus de son salaire de base.
3. Un employé reçoit une prime de fin d'année pour ses performances.
4. Un travailleur indépendant facture un montant pour ses services rendus à un client.
5. Un employé reçoit des heures supplémentaires payées pour les heures travaillées au-delà de son horaire normal.
6. Un professeur est rémunéré pour chaque cours dispensé à ses élèves.
7. Un stagiaire perçoit une indemnité mensuelle pour ses tâches effectuées.
8. Un consultant reçoit un paiement pour un projet spécifique qu'il a réalisé.
9. Un employé bénéficie d'un bonus pour avoir atteint des objectifs de vente.
10. Un technicien est payé à l'heure pour ses interventions sur le terrain.
11. Un artist reçoit des royalties pour ses créations musicales.
12. Un travailleur saisonnier est payé à la fin de la saison pour son travail dans les champs.
13. Un freelance est rémunéré à la tâche pour chaque projet qu'il termine.
14. Un chauffeur de taxi perçoit des pourboires de ses clients en plus de son tarif de base.
15. Un employé bénéficie d'avantages en nature, comme une voiture de fonction ou des tickets restaurant.",TITRES_RESTAURANTS,647000,"Dépenses liées à la fourniture de titres-restaurant aux employés, incluant la contribution de l'entreprise pour les repas des employés dans le cadre de leur activité professionnelle"
Remunerations,"Les rémunérations représentent les sommes d'argent versées aux employés en échange de leur travail. Cela inclut les salaires, primes et autres compensations financières.

1. Un employé reçoit son salaire mensuel pour son travail dans une entreprise. 2. Un vendeur perçoit une prime pour avoir atteint ses objectifs de vente. 3. Un professeur est rémunéré pour ses heures d'enseignement dans une école. 4. Un consultant reçoit des honoraires pour ses services professionnels. 5. Un travailleur saisonnier est payé pour son travail pendant la période estivale. 6. Un employé à temps partiel touche un salaire proportionnel à ses heures de travail. 7. Une entreprise verse des indemnités de déplacement à ses employés en mission. 8. Un développeur de logiciels reçoit une rémunération pour chaque projet terminé. 9. Un agent immobilier est rémunéré par commission sur les ventes réalisées. 10. Un stagiaire peut recevoir une bourse de stage comme rémunération. 11. Un technicien est payé pour ses heures supplémentaires effectuées. 12. Un employé peut recevoir des avantages en nature, comme une voiture de fonction, en plus de son salaire. 13. Un freelance facture ses services à ses clients et reçoit des paiements réguliers. 14. Un chauffeur de taxi est rémunéré en fonction des courses effectuées. 15. Un artiste est payé pour ses performances lors d'événements.",CHEQUES_VACANCES,647000,"Dépenses liées à la fourniture de chèques-vacances aux employés, destinés à financer une partie de leurs frais de vacances ou loisirs, dans le cadre des avantages sociaux offerts par l'entreprise"
Remunerations,"Les rémunérations désignent l'ensemble des paiements effectués aux employés en échange de leur travail, incluant les salaires, primes et autres compensations.

1. Un employé reçoit un salaire mensuel pour son travail. 2. Un vendeur perçoit une commission sur ses ventes. 3. Un employé reçoit une prime de performance à la fin de l'année. 4. Un travailleur temporaire est payé à l'heure pour ses services. 5. Un cadre reçoit un bonus pour avoir atteint ses objectifs. 6. Un employé perçoit des indemnités pour des heures supplémentaires. 7. Un stagiaire reçoit une gratification pour son stage. 8. Un salarié bénéficie d'allocations de transport en plus de son salaire. 9. Un employé touche une prime de fin d'année. 10. Un agent de sécurité est rémunéré par un tarif horaire. 11. Un enseignant reçoit un salaire fixe pour ses cours. 12. Un consultant est payé par projet. 13. Un freelance facture ses services selon un tarif convenu. 14. Un employé de la restauration reçoit des pourboires en plus de son salaire. 15. Un travailleur à temps partiel est rémunéré pour ses heures de présence.",AUTRES_CHARGES_SOCIALES,647000,"Dépenses liées à d'autres charges sociales non spécifiées ailleurs, incluant des contributions sociales supplémentaires ou des avantages sociaux divers offerts aux employés, tels que des assurances ou des primes de fin d'année"
Remunerations,"Les rémunérations sont les paiements effectués aux employés pour leur travail, incluant salaires, primes et autres compensations.

1. Un salarié reçoit un salaire mensuel pour son poste de vendeur. 2. Un employé perçoit une prime de performance à la fin de l'année. 3. Un travailleur indépendant facture des honoraires pour ses services. 4. Un employé bénéficie d'avantages en nature, comme une voiture de fonction. 5. Un stagiaire reçoit une indemnité pour son stage. 6. Un directeur reçoit un bonus pour avoir atteint ses objectifs. 7. Un salarié touche des heures supplémentaires pour des heures travaillées au-delà de son contrat. 8. Un employé perçoit des commissions sur les ventes qu'il réalise. 9. Un enseignant reçoit un salaire pour ses cours donnés. 10. Un ouvrier est payé au taux horaire pour ses heures de travail. 11. Un consultant reçoit une rémunération pour un projet spécifique. 12. Un employé bénéficie d'une augmentation de salaire après son évaluation annuelle. 13. Un freelance se fait payer pour des missions ponctuelles. 14. Un employé reçoit un 13ème mois en fin d'année. 15. Un technicien est rémunéré pour des interventions effectuées sur site.",PERSONNEL_INTERIMAIRE,621000,Définition non disponible
Remunerations,"Les rémunérations sont les sommes versées aux employés en échange de leur travail, incluant les salaires, primes et autres compensations.

1. Un employé reçoit un salaire mensuel pour son travail dans une entreprise. 2. Un commercial perçoit une prime pour avoir atteint ses objectifs de vente. 3. Un enseignant reçoit une rémunération annuelle pour ses cours. 4. Un freelance est payé par projet pour ses services. 5. Un employé reçoit des heures supplémentaires pour avoir travaillé au-delà de ses heures normales. 6. Un stagiaire reçoit une indemnité pour son stage. 7. Un directeur reçoit un bonus en fin d'année pour de bonnes performances. 8. Un travailleur saisonnier est payé à l'heure pour ses services durant la haute saison. 9. Un consultant est rémunéré pour ses conseils sur un projet spécifique. 10. Un technicien reçoit une prime de compétence pour ses qualifications particulières. 11. Un employé reçoit un remboursement de frais professionnels en plus de son salaire. 12. Un responsable d’équipe reçoit une rémunération supplémentaire pour encadrer des stagiaires. 13. Un programmeur est payé pour des heures de travail à distance. 14. Un employé bénéficie d'avantages en nature, comme une voiture de fonction, en plus de son salaire. 15. Un agent immobilier reçoit une commission sur la vente d'une maison.",RETROCESSION_VERSEE,622000,"Dépenses liées à l'embauche de personnel intérimaire, incluant les frais de recrutement, les salaires et les charges sociales associées aux travailleurs temporaires employés par l'entreprise"
Fonctionnement,"Les comptes de fonctionnement enregistrent les dépenses liées aux opérations quotidiennes d'une entreprise.

1. Salaire des employés pour le mois de janvier.
2. Achat de fournitures de bureau comme des stylos et du papier.
3. Facture d'électricité pour le bureau.
4. Coût des services de nettoyage des locaux.
5. Paiement de la location des locaux commerciaux.
6. Dépenses pour des logiciels de gestion d'entreprise.
7. Coût des communications téléphoniques et internet.
8. Achat de matériel informatique comme des ordinateurs.
9. Frais de déplacement pour une réunion d'affaires.
10. Coût des assurances pour les locaux et le personnel.
11. Dépenses pour des formations du personnel.
12. Achat de mobilier de bureau, comme des chaises et des bureaux.
13. Paiement des services de maintenance des équipements.
14. Coût des publicités pour promouvoir l'entreprise.
15. Dépenses pour des événements ou des salons professionnels.",IMMOBILISATION_CORPORELLE,210000,"Actifs tangibles détenus par l'entreprise pour une utilisation à long terme dans le cadre de ses activités, tels que les terrains, bâtiments, équipements, et machines. Ces immobilisations sont amorties sur leur durée de vie utile."
Fonctionnement,"Le fonctionnement désigne l'utilisation de ressources et d'activités nécessaires au maintien des opérations courantes d'une entreprise.

1. Salaires des employés payés chaque mois.
2. Fournitures de bureau achetées pour le personnel.
3. Coût de l'électricité pour faire fonctionner les bureaux.
4. Entretien et réparation des équipements de travail.
5. Abonnements à des logiciels essentiels pour les opérations.
6. Frais de transport pour les déplacements professionnels.
7. Coûts de nettoyage des locaux de l'entreprise.
8. Achats de matériel informatique pour les employés.
9. Dépenses liées à la publicité et au marketing.
10. Paiement des services de télécommunication (téléphone, internet).
11. Coûts de formation pour améliorer les compétences des employés.
12. Achats de fournitures pour les événements d'entreprise.
13. Dépenses de loyer pour les locaux.
14. Coûts d'assurance pour protéger l'entreprise.
15. Frais bancaires pour les services financiers.",IMMOBILISATION_FINANCIERE,270000,"Actifs financiers détenus par l'entreprise à long terme, tels que les participations dans d'autres entreprises, les prêts à long terme accordés ou les titres financiers. Ces immobilisations sont destinées à générer des revenus sur une période prolongée."
Fonctionnement,"Le fonctionnement désigne l'utilisation des ressources et des activités nécessaires pour assurer les opérations quotidiennes d'une entreprise.

1. Paiement des salaires des employés chaque mois.
2. Achat de fournitures de bureau comme des stylos et du papier.
3. Règlement des factures d'électricité et d'eau.
4. Entretien et réparation des équipements de bureau.
5. Coût des services internet et de téléphonie.
6. Frais de transport pour les déplacements professionnels.
7. Achat de matériel informatique et de logiciels pour les employés.
8. Dépenses liées à la location ou au maintien d'un bureau.
9. Frais de marketing et de publicité pour promouvoir l'entreprise.
10. Coût des services de nettoyage dans les locaux de l'entreprise.
11. Achat de café et de collations pour les employés.
12. Frais d'assurances pour les locaux et le matériel.
13. Paiement des services de comptabilité et de consulting.
14. Dépenses pour la formation continue des employés.
15. Frais de participation à des salons ou des conférences professionnelles.",TITRES_DE_PARTICIPATION,261000,"Investissements réalisés par l'entreprise dans d'autres sociétés, visant à obtenir une influence significative ou un contrôle sur ces sociétés. Ces titres sont généralement détenus à long terme et peuvent inclure des actions ou des parts dans des filiales ou des entreprises associées."
Fonctionnement,"Le fonctionnement désigne les activités et les opérations nécessaires au quotidien d'une entreprise, englobant les dépenses qui en découlent.

1. Achat de fournitures de bureau comme des stylos et des papiers. 2. Paiement des salaires des employés. 3. Coûts de l'électricité pour le bureau. 4. Frais de nettoyage des locaux. 5. Abonnement à des logiciels de gestion. 6. Dépenses de télécommunication, comme les factures de téléphone. 7. Transport des marchandises pour les livraisons. 8. Frais de loyer pour les locaux commerciaux. 9. Achat de matériel informatique pour les employés. 10. Coûts d'assurance pour les locaux et les équipements. 11. Dépenses liées à la maintenance des équipements. 12. Frais de publicité pour promouvoir les produits ou services. 13. Coûts des services de comptabilité ou de conseil. 14. Achats de stocks pour répondre à la demande. 15. Frais de formation et de développement des employés.",AUTRE_IMMO_INCORPORELLE,203000,"Actifs incorporels détenus par l'entreprise, tels que les brevets, les licences, les logiciels, ou d'autres droits de propriété intellectuelle. Ces immobilisations sont amorties sur leur durée de vie utile"
